Date,Close,Monthly_Return,Drawdown_ATH,Volatility_12m,Interest_Rate,Crash_Label,Inflation_Rate
1873-09-01,120.49562837772257,-0.07105130784708244,-0.07513038000578393,0.08457266424793086,0.05506666666666667,,-0.03649761991431677
1873-10-01,110.70590548392613,-0.08124546114742177,-0.1502718387834548,0.1155602529785562,0.054975,,-0.037308549691041804
1873-11-01,107.46377251206691,-0.02928599840891018,-0.1751569763608487,0.1168430191919573,0.054883333333333326,,-0.09420356939926233
1873-12-01,118.30324956619249,0.10086633663366346,-0.09195808226853315,0.15828112975589398,0.05479166666666666,,-0.0588231611909692
1874-01-01,125.46300505464419,0.060520361990950254,-0.03700305670446815,0.17080913616042198,0.0547,,-0.04412050019038116
1874-02-01,129.9726731547843,0.03594420600858363,-0.002388896189017082,0.1743755616825357,0.05436666666666667,,-0.06474943505842179
1874-03-01,128.82187344455966,-0.008854166666666503,-0.011221911170676778,0.17462292099695242,0.05403333333333332,,-0.06474943505842179
1874-04-01,126.03027893545449,-0.021670190274841638,-0.032648920495202405,0.17584464796983004,0.0537,,-0.07913479640332277
1874-05-01,123.49597441338287,-0.020108695652173762,-0.052101088941766134,0.17663906807621607,0.053366666666666666,,-0.06617762118161974
1874-06-01,123.7027199062624,0.0016741071428570476,-0.05051420460405714,0.17657400803116838,0.053033333333333335,,-0.06060566970667214
1874-07-01,124.46546089223152,0.006165919282511211,-0.04465975182975472,0.1766917128125343,0.0527,,-0.05302834952864477
1874-08-01,125.51197541767067,0.00840807174887882,-0.036627182478547626,0.17685256327233595,0.052366666666666666,,-0.06060566970667214
1874-09-01,128.24965273382793,0.021812080536912765,-0.015614016995697047,0.16068393869684838,0.052033333333333334,,-0.06060566970667214
1874-10-01,128.74400712211914,0.003854625550660887,-0.011819577633896114,0.12972194313415122,0.051699999999999996,,-0.05426806711193455
1874-11-01,130.66237808917057,0.014900662251655674,0.0,0.12114800914395916,0.051366666666666665,,-0.03199972717254951
1874-12-01,130.5908997641765,-0.0005470459518599688,-0.0005470459518599511,0.0799737979473837,0.05103333333333333,,-0.05468547363048959
1875-01-01,131.37593132938886,0.006011380323054333,0.0,0.05640314277777325,0.0507,,-0.06922563169739093
1875-02-01,131.87027908861288,0.0037628487518356303,0.0,0.0444030915581446,0.050300000000000004,,-0.06922563169739093
1875-03-01,134.39924829298883,0.01917770419426033,0.0,0.04623156274877937,0.0499,,-0.06922563169739093
1875-04-01,136.93692473134593,0.018881626724764157,0.0,0.03929636200559161,0.0495,,-0.04687801311197948
1875-05-01,132.4153067417849,-0.03301971326164885,-0.033019713261648875,0.04974455639239173,0.049100000000000005,,-0.06299180928326176
1875-06-01,130.52683340738025,-0.014261744966442924,-0.04681053949868902,0.053630408801611774,0.0487,,-0.05644950987950548
1875-07-01,131.6008983892808,0.008228691019786773,-0.03896703794490634,0.053735867328972564,0.0483,,-0.06399945518591355
1875-08-01,132.9748637293359,0.010440394836750185,-0.02893347436991968,0.053924177794843584,0.0479,,-0.04839019752840645
1875-09-01,132.5414139184268,-0.003259637188208664,-0.03209879892908798,0.05112041825640561,0.0475,,-0.05644950987950548
1875-10-01,131.18920841792414,-0.010202135774218213,-0.04197345839844243,0.05272571799143173,0.04710000000000001,,-0.04097823114257482
1875-11-01,134.0939307167125,0.022141472868217174,-0.020761339720539597,0.05514847488460011,0.0467,,-0.0413237090295111
1875-12-01,134.86105846680812,0.005720823798627002,-0.01515928788827712,0.05515420784033913,0.0463,,-0.04958985798305138
1876-01-01,138.41003368961887,0.026315789473684254,0.0,0.05997033740795551,0.045899999999999996,,-0.05785600693659165
1876-02-01,141.0478930760802,0.019058295964125376,0.0,0.06169276623671158,0.04578333333333333,,-0.05785600693659165
1876-03-01,141.51597236726187,0.003318584070796512,0.0,0.05994602878145852,0.04566666666666666,,-0.05785600693659165
1876-04-01,136.96612403172907,-0.032150776053215105,-0.032150776053215015,0.06775409455020116,0.04555000000000001,,-0.07376500154137733
1876-05-01,132.70565703995868,-0.0311059907834102,-0.06225668509303445,0.06675027037359599,0.04543333333333333,,-0.08402958621028855
1876-06-01,132.5469182157482,-0.0011961722488036987,-0.06337838762282745,0.06488197841752018,0.045316666666666665,,-0.09402169492257828
1876-07-01,131.74844280480994,-0.00602409638554232,-0.06902068649256962,0.0648211481136327,0.0452,,-0.09402169492257828
1876-08-01,127.08904665683495,-0.03536585365853651,-0.10194556465319828,0.07267755737813743,0.045083333333333336,,-0.09321819868962933
1876-09-01,120.13633799749157,-0.05470737913486015,-0.1510757691314584,0.08885327291174967,0.04496666666666667,,-0.07692419628075553
1876-10-01,120.29912436334183,0.0013550135501354714,-0.1499254652955931,0.08927012889234781,0.04485,,-0.059833972116385414
1876-11-01,118.8240669801401,-0.012261580381471338,-0.16034872253311303,0.08350950237814973,0.04473333333333333,,-0.04310496701267941
1876-12-01,118.9891004065014,0.0013888888888889082,-0.15918254020329803,0.08274264986542917,0.044616666666666666,,-0.017387507042412542
1877-01-01,118.7974326749341,-0.0016108007448790316,-0.16053692959384594,0.07352897038460016,0.044500000000000005,,0.008773763898512588
1877-02-01,112.55554784966873,-0.05254225352112679,-0.20464421106074956,0.07491474630711878,0.04440833333333333,,-0.01754006092398619
1877-03-01,107.59192682111858,-0.0440993013972056,-0.2397188457151939,0.07491894355376258,0.044316666666666664,,-0.0614014126215604
1877-04-01,100.53028739697855,-0.06563354363827549,-0.2896187920323042,0.08630869364973494,0.044225,,-0.02655407258303677
1877-05-01,101.25462977385813,0.0072052154195011335,-0.28450034239893157,0.09175571170066761,0.04413333333333333,,0.02752071511898868
1877-06-01,94.7253133697899,-0.06448412698412695,-0.3306387131767782,0.09776334651553911,0.044041666666666666,,0.0
1877-07-01,99.57087747678301,0.051153846153846216,-0.29639830888928254,0.12438919282518966,0.043949999999999996,,0.009435932099205901
1877-08-01,107.2183284670832,0.07680409356725146,-0.24235881877113855,0.15779078370204047,0.04385833333333333,,-0.03738295496375432
1877-09-01,114.53466112682476,0.0682377049180329,-0.19065912341269353,0.16987550514353408,0.04376666666666667,,-0.055559058150861484
1877-10-01,117.62279603575607,0.026962448559670657,-0.1688373116604696,0.17248101584247136,0.043675000000000005,,-0.07272699118343928
1877-11-01,116.43590739902064,-0.010090634441087709,-0.1772242705095755,0.17233641627364915,0.043583333333333335,,-0.09909661185874641
1877-12-01,116.64425385909047,0.001789366053169753,-0.1757520235498533,0.17234181963008666,0.043491666666666665,,-0.11504504783141745
1878-01-01,117.21012803422227,0.004851282051282052,-0.17175336413589515,0.17241856596185992,0.0434,,-0.15652457157067468
1878-02-01,115.25151674089142,-0.016710256410256377,-0.18559357779211666,0.1640225418924593,0.0433,,-0.14285605707682947
1878-03-01,117.99236452502034,0.023781446540880498,-0.16622581499983005,0.15663905255977587,0.0432,,-0.12149659148551273
1878-04-01,121.83652419950188,0.032579732510287965,-0.1390616750785412,0.1351395879188181,0.043100000000000006,,-0.15454679109039582
1878-05-01,122.7688967996072,0.007652652652652696,-0.1324732131225605,0.13510552423748706,0.043,,-0.19643087867654707
1878-06-01,125.9085704328307,0.02557385229540918,-0.11028721121264587,0.10186866614686015,0.0429,,-0.1698066239591326
1878-07-01,129.05997702709524,0.025029325513196463,-0.08801830020883337,0.09764095339040516,0.04279999999999999,,-0.1682272734364214
1878-08-01,128.5138827277493,-0.004231321839080422,-0.09187718829200134,0.08029409378033588,0.042699999999999995,,-0.12621487602040826
1878-09-01,131.6879272951194,0.0246980676328502,-0.06944830966950319,0.0576926851395624,0.0426,,-0.1176465679220573
1878-10-01,130.75794366083593,-0.0070620265151515055,-0.07601989038033619,0.057985275505358515,0.0425,,-0.127452534930659
1878-11-01,130.94831921099347,0.0014559386973180943,-0.07467463198318877,0.05490869756610297,0.04239999999999999,,-0.11999897852824137
1878-12-01,130.75963287207273,-0.0014409221902017197,-0.07600795383912083,0.05552404802543777,0.0423,,-0.1400030644152761
1879-01-01,136.2606969438913,0.0420700483091786,-0.03713556381983573,0.0638429494670182,0.042199999999999994,,-0.10308816944006371
1879-02-01,141.7901027395683,0.04057960893854736,0.0,0.06059293799022984,0.04203333333333333,,-0.0833325944551856
1879-03-01,140.0862010107797,-0.01201707097933519,-0.012017070979335197,0.0668347806230809,0.041866666666666656,,-0.07446548395023289
1879-04-01,145.28890017023713,0.03713926940639278,0.0,0.06831397989753824,0.0417,,-0.07526635664277015
1879-05-01,152.44511715187593,0.04925508399646335,0.0,0.07572866662212015,0.041533333333333325,,-0.04444423422707833
1879-06-01,153.83156809043993,0.009094754653130192,0.0,0.07582353658098727,0.04136666666666667,,-0.03409396491669858
1879-07-01,157.5598470670763,0.02423611111111102,0.0,0.07573654503966092,0.041199999999999994,,-0.03370539343140455
1879-08-01,159.3580703216599,0.011412953795379543,0.0,0.07250318899059413,0.041033333333333324,,-0.04444423422707833
1879-09-01,165.8674755282879,0.04084766584766565,0.0,0.07578577810372904,0.04086666666666666,,-0.011113423093406793
1879-10-01,184.59209237964183,0.11288902053712471,0.0,0.11465549235034869,0.04069999999999999,,0.05618203201248728
1879-11-01,195.10457259790763,0.05694978632478636,0.0,0.11320151630835698,0.04053333333333333,,0.12499637261870378
1879-12-01,195.3684056913463,0.0013522650439486555,0.0,0.11227140480013147,0.04036666666666667,,0.18604559084136252
1880-01-01,203.5914830650421,0.042090108401084195,0.0,0.11227288521681791,0.04019999999999999,,0.20689992567492954
1880-02-01,207.87447414713444,0.02103718199608605,0.0,0.11281524316798063,0.039933333333333335,,0.19318236786466758
1880-03-01,212.58829435415677,0.022676282051281985,0.0,0.10263607434553686,0.03966666666666666,,0.21838675635608595
1880-04-01,208.51034279579088,-0.019182389937106914,-0.0191823899371069,0.11634162950395187,0.0394,,0.18604559084136252
1880-05-01,192.76137144079993,-0.07553088803088809,-0.09326441502149038,0.15540825753015167,0.03913333333333333,,0.15116451709606293
1880-06-01,194.34414300923416,0.00821104122990923,-0.08581917174860612,0.1554824712154895,0.03886666666666667,,0.1411715457496152
1880-07-01,204.0647312338609,0.0500173973556018,-0.04009422600708313,0.15825610107832783,0.0386,,0.12790386910487483
1880-08-01,212.21102788990328,0.039920159680638785,-0.0017746342309186418,0.15859920506895925,0.03833333333333334,,0.12790386910487483
1880-09-01,212.63694918865465,0.002007064868336416,0.0,0.15914880417105157,0.038066666666666665,,0.10112574473443336
1880-10-01,219.649589887444,0.03297940797940803,0.0,0.125876281899913,0.0378,,0.04255299878214047
1880-11-01,232.06411877179534,0.05651969981238289,0.0,0.12572134469592872,0.037533333333333335,,0.0
1880-12-01,242.47460062994776,0.04486036838978017,0.0,0.12801048820959304,0.03726666666666667,,-0.019603588589134913
1881-01-01,257.9233605017046,0.06371289954337907,0.0,0.13398867953419094,0.037000000000000005,,-0.05714633159387872
1881-02-01,258.02752987185875,0.0004038772213245897,0.0,0.1354958460028814,0.03693333333333334,,-0.0476205918550916
1881-03-01,261.9132767087999,0.015059427336574952,0.0,0.13547730532154317,0.03686666666666667,,-0.056599531381895885
1881-04-01,262.0531876472127,0.0005341880341879347,0.0,0.13089177294000778,0.0368,,-0.009805967111643277
1881-05-01,274.8503991822354,0.048834405144694525,0.0,0.08189818659488561,0.03673333333333334,,0.010103094528857604
1881-06-01,279.25505301528403,0.01602564102564107,0.0,0.07995330348885195,0.03666666666666667,,0.030934349000297567
1881-07-01,270.53717427056927,-0.031218338399189537,-0.031218338399189593,0.09800243986115627,0.0366,,0.04123702290045328
1881-08-01,265.2116393439833,-0.019685039370078698,-0.05028884354881177,0.10537854572691881,0.036533333333333334,,0.06185992227010284
1881-09-01,268.43766802148735,0.01216397849462365,-0.038736577465635434,0.10405514268737102,0.03646666666666667,,0.09183850793296844
1881-10-01,265.2522076942991,-0.01186666666666657,-0.05014357007970966,0.107564927614443,0.0364,,0.10204471579019936
1881-11-01,268.1095993625507,0.010772357723577316,-0.039911376830568376,0.09821651196835307,0.036333333333333336,,0.08080756016116153
1881-12-01,261.4682199491541,-0.024771136241249478,-0.06369386291877208,0.09784495601466632,0.03626666666666667,,0.06999727653075127
1882-01-01,258.7128698775879,-0.010537992235163603,-0.07356064972107006,0.07645106368108413,0.0362,,0.08080756016116153
1882-02-01,254.19704838760742,-0.017454954954954926,-0.08973160684868664,0.07852720574850318,0.036208333333333335,,0.07999931852835251
1882-03-01,254.92876124997827,0.002878526194588402,-0.08711137543489447,0.07673182933039682,0.03621666666666667,,0.07999931852835251
1882-04-01,256.10490317039336,0.00461361014994233,-0.08289966321083413,0.0769883892742599,0.036225,,0.07921618170719391
1882-05-01,254.18485487672834,-0.00749711649365636,-0.08977527127211399,0.05376890974256798,0.03623333333333333,,0.09999489243100279
1882-06-01,254.03646908870923,-0.0005837711617046604,-0.09030663421941575,0.048527979552873794,0.036241666666666665,,0.10999693547962197
1882-07-01,269.54104231947554,0.061032863849765404,-0.03478544288069457,0.07838864686377821,0.03625,,0.08911083009043708
1882-08-01,278.8252337771464,0.03444444444444447,-0.0015391636910293848,0.08221416891112611,0.03625833333333334,,0.07766942142857136
1882-09-01,282.73540426161554,0.014023732470334407,0.0,0.08242571473156805,0.03626666666666667,,0.00934772659424965
1882-10-01,276.2409478603071,-0.022970085470085486,-0.02297008547008544,0.0855330635521353,0.036275,,-0.009261155841496671
1882-11-01,265.62213053454013,-0.03844041735310284,-0.060527523151081807,0.0947332960973148,0.036283333333333334,,-0.009347727576512033
1882-12-01,268.2128225707347,0.009753298909925448,-0.05136456726672638,0.09128775786598638,0.036291666666666667,,-0.018687499908956573
1883-01-01,268.06279485034696,-0.0005593607305936837,-0.0518951966754471,0.09028017001089637,0.0363,,-0.018687499908956573
1883-02-01,263.3017197088784,-0.01776104417670682,-0.06873452797144255,0.09035731070949225,0.036291666666666667,,-0.018522312656158668
1883-03-01,267.7924510639484,0.017055457746479024,-0.052851369062504754,0.091400804801981,0.036283333333333334,,-0.02777558790150847
1883-04-01,274.63590655613774,0.025555072463768175,-0.02864691716493815,0.09381484655196741,0.036275,,-0.04587306389255452
1883-05-01,271.22128238007485,-0.012433276547416366,-0.040724018669012006,0.0947248383810155,0.03626666666666667,,-0.06363418265101706
1883-06-01,274.84461695837604,0.013359329867128976,-0.027908734400797386,0.0947323970839773,0.03625833333333334,,-0.09909661185874641
1883-07-01,271.8765784401915,-0.010798969072164894,-0.03840631791332487,0.07518986807769974,0.03625,,-0.10909048691848022
1883-08-01,260.8318889905552,-0.04062390924956382,-0.07747001238936796,0.0761611750915046,0.036241666666666665,,-0.11711836070573123
1883-09-01,264.9943113506651,0.015958257160268288,-0.06274804160901823,0.07671970215343143,0.03623333333333333,,-0.10185696007096012
1883-10-01,259.1173956180736,-0.02217751657625082,-0.0835339624523576,0.07652281268738548,0.036225,,-0.09346136449117526
1883-11-01,264.2917163496538,0.01996902106567539,-0.0652330328425928,0.07083514885987373,0.03621666666666667,,-0.09433522887459045
1883-12-01,259.81424679611115,-0.016941391941391975,-0.0810692864070727,0.07175682189158142,0.036208333333333335,,-0.07619781117154967
1884-01-01,253.36065227948546,-0.024839263420724168,-0.1038948484674016,0.07508932800615137,0.0362,,-0.07619781117154967
1884-02-01,261.5398482403807,0.032282818532818704,-0.0749660484741506,0.08180427372106314,0.036116666666666665,,-0.08490732748120722
1884-03-01,261.88807642177846,0.0013314536340850742,-0.07373440865773927,0.07964717808464118,0.036033333333333334,,-0.07619781117154967
1884-04-01,251.36025810436396,-0.04019968553459118,-0.11096999415121038,0.08227798777816826,0.035949999999999996,,-0.08653979948692092
1884-05-01,232.32485173345987,-0.07572957839262173,-0.17829586167252937,0.10730153659371813,0.03586666666666667,,-0.09709090908163265
1884-06-01,224.16433722812687,-0.035125448028673865,-0.20715858767829715,0.10555987167775996,0.035783333333333334,,-0.0700057884100338
1884-07-01,225.49751190188832,0.005947309417040359,-0.20244331448057673,0.10783440058096215,0.035699999999999996,,-0.06121988082211882
1884-08-01,240.98866851641878,0.06869768310911804,-0.14765301803720496,0.13217639064587533,0.035616666666666665,,-0.06121988082211882
1884-09-01,234.6970339744553,-0.02610759493670892,-0.16990574778781595,0.1312774959966307,0.03553333333333333,,-0.061851146539610435
1884-10-01,228.36217412678246,-0.02699164851125624,-0.19231136007474126,0.1318752650978574,0.03545,,-0.07216259617025855
1884-11-01,225.06918128928982,-0.014420045045045172,-0.20395826664483474,0.12782581283623076,0.03536666666666667,,-0.0833325944551856
1884-12-01,225.88839861582167,0.003639846743295089,-0.20106079673415517,0.12873005974080748,0.03528333333333333,,-0.10308816944006371
1885-01-01,222.00301406359335,-0.01720046082949299,-0.21480291920507558,0.12805644466651053,0.0352,,-0.10308816944006371
1885-02-01,230.11127273172178,0.03652319182389939,-0.18612501560363684,0.12965573855197055,0.035074999999999995,,-0.09277671980941571
1885-03-01,231.92135854411373,0.00786613272311201,-0.17972296695635434,0.13043939922265957,0.03495,,-0.11339961907071194
1885-04-01,232.65692343127705,0.0031716133942161625,-0.1771213653313852,0.12642528608848377,0.034825,,-0.08420996033489869
1885-05-01,231.2407508538693,-0.006086956521739094,-0.18213019180328108,0.1010418420609133,0.034699999999999995,,-0.08601764728638406
1885-06-01,231.39687404599667,0.0006751543209875229,-0.18157800346827185,0.09353093735709656,0.034575,,-0.1075229744599242
1885-07-01,241.21420033788615,0.042426356589147396,-0.14685534000301478,0.10156392472977947,0.03445,,-0.08695941817067043
1885-08-01,255.92186663016236,0.06097346786248137,-0.09483615149464117,0.09653254446593759,0.034325,,-0.08695941817067043
1885-09-01,253.827672303969,-0.008182944090587289,-0.10224305665978137,0.09169893350968036,0.0342,,-0.08791240660416222
1885-10-01,269.71100713163503,0.06257526881720411,-0.046065674597755776,0.09906806062024912,0.034075,,-0.07777599128050694
1885-11-01,288.3760686651451,0.06920392953929552,0.0,0.10752640683469059,0.03395000000000001,,-0.045457975026453545
1885-12-01,287.2753966473392,-0.003816793893129784,-0.00381679389312975,0.10910922240624171,0.033825,,-0.011496614582740872
1886-01-01,288.37247560601014,0.0038189102564102568,-1.2459630064321556e-05,0.10300264071763024,0.0337,,-0.03448397326230379
1886-02-01,295.01197457561193,0.023024038461538394,0.0,0.10186588003389872,0.033825,,-0.045457975026453545
1886-03-01,289.97914450620095,-0.01705974842767284,-0.017059748427672914,0.10829939685848626,0.03395000000000001,,-0.03488206366110669
1886-04-01,287.15431555674826,-0.009741490044958265,-0.02663505110315359,0.11112087457759516,0.034075,,-0.057472310356186496
1886-05-01,282.6287373706545,-0.015760091145833443,-0.04197537141592734,0.11381105370147218,0.0342,,-0.05882364720602218
1886-06-01,296.6569565728169,0.04963479415670669,0.0,0.11648754114131937,0.034325,,-0.04819347534854068
1886-07-01,302.2524718346499,0.018861904761904795,0.0,0.11421410646093723,0.03445,,-0.047618758046208076
1886-08-01,305.5920875608154,0.011049093183239515,0.0,0.10495482451240389,0.034575,,-0.035714575182857256
1886-09-01,314.6261180822827,0.029562383612662804,0.0,0.10250012933362222,0.034699999999999995,,-0.024097250394709113
1886-10-01,323.6828012423857,0.028785541439806547,0.0,0.09162248356879346,0.034825,,-0.024097250394709113
1886-11-01,332.7616741497993,0.028048672566371544,0.0,0.07264897719335943,0.03495,,-0.035714575182857256
1886-12-01,325.1945549045966,-0.02274035693724822,-0.022740356937248213,0.0793555147084484,0.035074999999999995,,-0.046510408008404225
1887-01-01,322.8041250720754,-0.007350768321512962,-0.029923966163366882,0.08116583058770997,0.0352,,0.0
1887-02-01,321.57480828752676,-0.0038082437275985233,-0.03361825213451884,0.0807924031219901,0.035324999999999995,,0.011905196222314007
1887-03-01,330.22124285151517,0.026887785800240562,-0.007634386696649812,0.07815379209056701,0.03545,,0.024096224953831458
1887-04-01,338.9087211687434,0.026308054085831808,0.0,0.07593961551520115,0.035575,,0.036585657086652956
1887-05-01,345.8841054083157,0.020581896551724283,0.0,0.0686881982605981,0.0357,,0.06250013297869006
1887-06-01,337.06601486789185,-0.025494350282485867,-0.025494350282485794,0.07097812088722805,0.035825,,0.06329130288717333
1887-07-01,329.9947855711069,-0.020978766724840125,-0.04593827697994819,0.07702141415895356,0.035949999999999996,,0.03750029253998077
1887-08-01,322.9108187967719,-0.021466905187835363,-0.06641902953136249,0.08211475080233792,0.036074999999999996,,0.037037348344894694
1887-09-01,319.9606779063885,-0.009136085626911372,-0.07494830521721892,0.07845261000622353,0.0362,,0.024692266114072714
1887-10-01,310.4698988142148,-0.02966232961586121,-0.10238749349957693,0.07815901945212676,0.036324999999999996,,0.037037348344894694
1887-11-01,317.671904880458,0.023197115384615316,-0.0815654726156128,0.0761658263009753,0.03645,,0.04938348146680882
1887-12-01,317.12247234057037,-0.0017295597484276717,-0.08315396000574313,0.07326000269636952,0.036574999999999996,,0.06097678719434296
1888-01-01,320.77459594281004,0.011516445287792517,-0.07259515274882004,0.07414925916840927,0.036699999999999997,,0.0476228116071824
1888-02-01,320.20422931191996,-0.0017780916509728432,-0.07424416356478906,0.07407268676388126,0.03651666666666666,,0.023530260081199295
1888-03-01,309.313444681756,-0.03401199494949503,-0.10573096639808903,0.07485636507388721,0.036333333333333336,,0.023530260081199295
1888-04-01,311.7657279464327,0.007928149606299204,-0.0986410677114124,0.06838802424816882,0.03615,,0.011763127167273346
1888-05-01,317.2761362457735,0.017674836601307142,-0.08270969586408293,0.06717140212794329,0.03596666666666667,,0.0
1888-06-01,308.68451940352816,-0.02707930367504838,-0.10754927856795696,0.06766447468066505,0.035783333333333334,,0.0
1888-07-01,317.9178422785009,0.029911842980705275,-0.08085443272046465,0.07503559467880355,0.03560000000000001,,0.024096224953831458
1888-08-01,325.94155669281594,0.025238326848249174,-0.05765673647234412,0.07693058359926512,0.03541666666666667,,0.011905196222314007
1888-09-01,335.2283042208097,0.028492063492063492,-0.030807432376595664,0.0806322993943406,0.03523333333333333,,0.024096224953831458
1888-10-01,334.5704134812685,-0.001962515489467236,-0.032709487802833316,0.07229026970149247,0.03505,,0.02380836572670164
1888-11-01,328.8988717212738,-0.016951713395638543,-0.04910671933591992,0.07328565638258629,0.03486666666666667,,0.023530260081199295
1888-12-01,323.8252091008915,-0.015426208651399579,-0.06377539748865785,0.07551709069595917,0.03468333333333333,,0.0
1889-01-01,331.32862980204254,0.023171206225681088,-0.042081944150311364,0.07798463763474468,0.0345,,-0.045457975026453545
1889-02-01,336.32543227725364,0.01508110687022886,-0.02763547957712035,0.0786925179813427,0.034475000000000006,,-0.045977652602085195
1889-03-01,330.54814399481813,-0.017177672955974728,-0.044338439302937835,0.07118499386012506,0.03445,,-0.057472310356186496
1889-04-01,331.11444918049966,0.0017132305716119458,-0.04270117070103719,0.07124802018942497,0.034425,,-0.046510408008404225
1889-05-01,341.2662818260627,0.030659588159588327,-0.013350782849074974,0.07481729436800826,0.03440000000000001,,-0.05882364720602218
1889-06-01,348.24235478632295,0.020441729323308337,0.0,0.06629049923163063,0.034375,,-0.047618758046208076
1889-07-01,342.3642899006967,-0.01687923598274803,-0.016879235982748177,0.0676623228726834,0.034350000000000006,,-0.05882364720602218
1889-08-01,348.0881255838951,0.016718553459119604,-0.00044287893275504617,0.06557422246484618,0.034325,,-0.05882364720602218
1889-09-01,357.7167271334495,0.02766139044071997,0.0,0.06526317743212531,0.0343,,-0.04705951860208568
1889-10-01,352.41438964625786,-0.014822727272727168,-0.01482272727272711,0.06809191806422475,0.034275,,-0.058138752233489854
1889-11-01,350.3521128475871,-0.005851851851852004,-0.0205878387205388,0.06511389473244082,0.03425,,-0.06896696798948088
1889-12-01,349.58810512486656,-0.002180685358255297,-0.022723628480338043,0.061743193342188696,0.034225,,-0.057472310356186496
1890-01-01,354.7355490286475,0.014724310776942327,-0.008333907471119976,0.059809276512213745,0.0342,,-0.047618758046208076
1890-02-01,351.9882167096524,-0.007744733581164733,-0.016014097159230776,0.060315641320380156,0.03436666666666666,,-0.03614485008787183
1890-03-01,350.55468073934367,-0.004072681704260707,-0.020021558542980825,0.05662110084341803,0.03453333333333333,,-0.024390091904634925
1890-04-01,359.0751070073138,0.024305555555555483,0.0,0.0596057260247878,0.034699999999999995,,-0.024390091904634925
1890-05-01,375.6187653078983,0.04607297464440341,0.0,0.06774204737363577,0.034866666666666664,,0.01249938820606089
